Project Name	Image Filename	Extracted Text
147629741 Más seguridad en los pagos con tarjeta Mercado Pago	behance_147629741_07.png	"Créditos

Cc

x

Federico Codino
Leandro Di Pasquale
Andrea Pérez Anzolut
Ivan Pianciola

Marité Impellizeri
Zaira Filippelli
Alejandro Navarro
Leandro Gun
Agustina Perrotta

UX Research
Facundo Ruiz
Manuel Maffe
Pablo Sanchez Olguin

Desarrollo

Eugenio Chappero
German Junod

Juan Cruz Rodriguez
Arelys Rivero Castro
Gaston Adriel Perez Faliti
Juan Matias Soria Morla
Marcos Picco

Camila Calcagno

Alexis Garcia

Emiliano Ochoa
Ezequiel Fabbroni

CX

Constanza Lafourcade
Victoria Cacio

Mauro Chokgarian

Producto

Andrés Bernasconi
Fernando Giannoni
Gonzalo Gomez
Francisco Esteves
Lazaro Gamaleri

Bruna Fleury

Prevencion de fraude
Daiana Ferrari

Maria Jose Grad
Francisco Mateos
Gast6n Dominguez
Alejandra Ordoqui
Nicolas Pacheco
Sebastian Samper"
147629741 Más seguridad en los pagos con tarjeta Mercado Pago	behance_147629741_02.png	"VAMOS CON UN EJEMPLO

Emma de compras

Conozcamos lo que le paso a Emma cuando
quiso comprar los regalos de Navidad para su
familia. Luego de hacer algunos pagos, fue a una
tienda para comprar unos auriculares con su
Tarjeta Mercado Pago pero cuando quizo pagar,
la operacion se rechazo.

Un rechazo frustrante
y sin motivo claro

éQué pasaba en este tipo de situaciones con Emma?
No tenia explicacién de por qué rechazabamos su
pago automaticamente y no le contabamos que el
rechazo en verdad funciona como “escudo de
seguridad” para protegerla de transacciones riesgosas."
147629741 Más seguridad en los pagos con tarjeta Mercado Pago	behance_147629741_08.png	"Buscamos talentos para sumar al equipo

Si te gustan los desafios, el trabajo en equipo, el disefo y la
tecnologia, no dudes en contactarnos."
147629741 Más seguridad en los pagos con tarjeta Mercado Pago	behance_147629741_05.png	"SEGURIDAD

Desconocimiento
de pago
En caso de que Emma no reconozca el intento

de pago podra pausar su tarjeta o cancelarla y
pedir una nueva para su mayor seguridad.

05

IDENTIFICACION

Facilitamos el
reconocimiento de
las tiendas

Estandarizamos el nombre de mas de 300 tiendas
y agregamos su logo para mejorar el reconocimiento
de las personas sobre los pagos.

g ad rechazamos un pago con tu
tarjeta y queremos asegurarnos que nadie
mas la esta usando.

, Tienda: SONY PLAYSTATION
Tienda: .EBANX *SNYPLYSTATN
$ 12,000 $ 12,000
© 4 de enero, 21:30 h © Hace 4 minutos

() Tarjeta fisica Mercado Pago () Tarjeta fisica Mercado Pago

 

 

No reconociste el pago
a Oxxo

No te preocupes, el dinero no fue
descontado de tu cuenta.

Si crees que alguien esta usando tu tarjeta

fisica puedes pausarla 0 cancelarla y generar
una nueva.

Pausar tarjeta

Cancelar tarjeta

 

 

ELLE

   

Nae)

  

=e
vivo

Onl¥7ans

#+300

tiendas y marcas

 

an"
147629741 Más seguridad en los pagos con tarjeta Mercado Pago	behance_147629741_01.png	"Mercado Pago Equipo UX

Tap4Auth: mas }
seguridadenlos § —iaam

Paga n
tarjeta n Man

  

eats Con ty
Vali do P 1g
lidamog
We eres ty Quien gu
Intenta ere hacer
Pa lo,
Proximos 10 m ear Vez dentr,
A into 05 a Samer”? Ae los
Ompletar ty ope, msu ed Y Podrds

 
  
  
 
   

  
 

VOcé reco,

          

 
 

usan,
do. um mana oes, st
2 Tar
Tatjeta digitay Me

pagos con tarjeta —

Dea
80 fisic
°° Mercac,
10 Pago

      
   

Cdémo pasamos de rechazar pagos sospechos
a diferenciarlos de intenciones reales de pa
con colaboracidn de las personas usuari

 

  

PARA EMPEZAR

éQueé es la Tarjeta
Mercado Pago?

Es uno de los productos de la cuenta que les permite
a las personas usuarias usar su dinero por fuera de

Mercado Pago y Mercado Libre.

Con la tarjeta se pueden hacer compras en tiendas
fisicas, pagar en sitios webs, apps y retirar efectivo.

PAGOS RIESGOSOS
Existen pagos que pueden ser considerados riesgosos
y son rechazados para garantizar la seguridad de las
personas con el uso de su tarjeta"
147629741 Más seguridad en los pagos con tarjeta Mercado Pago	behance_147629741_03.png	"COMO LO RESOLVIMOS?
Empoderando a Emma: decidimos que ella sea quien
colabore en el control de los pagos, determinando
posibles usos riesgosos de su tarjeta

 
   

Ademéas del rechazo, agregamos una alerta de seguridad donde Emma
puede desconocer o reconocer tal pago.

     
 

rey RECONOCIMIENTO APROBACION

DENUNCIA"
147629741 Más seguridad en los pagos con tarjeta Mercado Pago	behance_147629741_06.png	"4a

Rene)

RESULTADOS

Logramos que 8 de cada 10 pagos que las personas
reconocen se completen exitosamente

ia be be eee eee

jGracias por visitarnos!

>"
147629741 Más seguridad en los pagos con tarjeta Mercado Pago	behance_147629741_04.gif	"SOLUCION

gComo cambio el final
de la historia de Emma?

Alerta

Recibe un pedido para confirmar si
reconoce 0 no el pago.

Reconocimiento

Confirma si es 0 no quien intent6 hacer
la operacién.

Préximos pasos

Le informamos que puede intentar pagar
nuevamente.

Pago aprobado

Vuelve a hacer el pago y la operacion
queda aprobada."
147629741 Más seguridad en los pagos con tarjeta Mercado Pago	behance_147629741_09.png	"éQuerés ver mas? jSeguinos!

No te olvides de apreciar, comentar y seguirnos para no perderte
las ultimas novedades del equipo de UX de Mercado Libre.

Be ma y @0

Behance Dribbble Instagram Twitter Medium

Sy"
